url,name,street_address,city,state,zip,id,grades,type,students,rating,probation_status,asian,black,hispanic,white,other,low_income,diverse_learners,limited_english,mobility_rate,chronic_truancy
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610100,WEST PARK,1425 N TRIPP Ave,Chicago,IL,60651,610100,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,637,Level 2+,Good Standing,0,0.25,0.74,0,0,0.97,0.12,0.33,0.23,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610542,WEST RIDGE,6700 N WHIPPLE St,Chicago,IL,60645,610542,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,801,Level 1+,Good Standing,0.35,0.06,0.22,0.35,0.02,0.89,0.12,0.43,0.31,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610300,WESTCOTT,409 W 80TH St,Chicago,IL,60620,610300,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,410,Level 1,Provisional Support,0,0.97,0.02,0,0.01,0.97,0.19,0.01,0.27,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609693,WESTINGHOUSE HS,3223 W FRANKLIN Blvd,Chicago,IL,60624,,"9, 10, 11, 12",Selective enrollment,1145,Level 1+,Good Standing,0.05,0.53,0.39,0.02,0.01,0.79,0.07,0.01,0.04,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610225,WHISTLER,11533 S ADA St,Chicago,IL,60643,610225,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,304,Level 1+,Good Standing,0,0.99,0,0,0,0.92,0.18,0,0.32,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610315,WHITE,1136 W 122ND St,Chicago,IL,60643,610315,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,174,Level 2+,Intensive Support,0,0.98,0.01,0.01,0,0.82,0.17,0,0.44,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610227,WHITNEY,2815 S KOMENSKY Ave,Chicago,IL,60623,610227,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,1016,Level 1+,Good Standing,0,0,0.99,0.01,0,0.97,0.08,0.5,0.11,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610228,WHITTIER,1900 W 23RD St,Chicago,IL,60608,610228,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,266,Level 2+,Provisional Support,0,0,0.99,0.01,0,0.97,0.12,0.65,0.16,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610230,WILDWOOD,6950 N HIAWATHA Ave,Chicago,IL,60646,610230,"K, 1, 2, 3, 4, 5, 6, 7, 8",Magnet,488,Level 1+,Good Standing,0.1,0.04,0.21,0.6,0.06,0.14,0.12,0.07,0.05,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610380,WILLIAMS HS,4934 S WABASH Ave,Chicago,IL,60615,,"9, 10, 11, 12",Small,220,Level 1,Good Standing,0,0.98,0.01,0.01,0.01,0.96,0.12,0,0.06,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609977,WOODLAWN,6657 S KIMBARK Ave,Chicago,IL,60637,,"PK, K, 1, 2, 3, 4, 5, 6",Small,189,Level 1,Good Standing,0,0.99,0.01,0,0,0.96,0.06,0,0.13,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610345,WOODSON,4414 S EVANS Ave,Chicago,IL,60653,610345,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,340,Level 1,Intensive Support,0,0.96,0.03,0,0.01,0.97,0.21,0.02,0.39,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610392,WORLD LANGUAGE HS,3120 S KOSTNER Ave,Chicago,IL,60623,610392,"9, 10, 11, 12",Small,336,Level 1,Good Standing,0,0.09,0.9,0.01,0,0.98,0.14,0.2,0.14,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610234,YATES,1839 N RICHMOND St,Chicago,IL,60647,610234,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,502,Level 1,Good Standing,0,0.15,0.78,0.02,0.05,0.77,0.32,0.31,0.22,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400134,YCCS - ADDAMS,1814 S UNION Ave,Chicago,IL,60616,400134,"10, 11, 12",Charter,129,Level 1+,Not Applicable,0.01,0.35,0.61,0.02,0.02,1,0.13,0.01,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400125,YCCS - ASPIRA PANTOJA,3121 N PULASKI Rd,Chicago,IL,60641,,"10, 11, 12",Charter,122,Level 2+,Not Applicable,0.01,0.05,0.93,0.01,0.01,0.99,0.12,0.07,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400126,YCCS - ASSOCIATION HOUSE,"1116 N KEDZIE, 4TH FLOOR Ave",Chicago,IL,60651,400126,"9, 10, 11, 12",Charter,130,Level 1,Not Applicable,0,0.26,0.7,0.02,0.02,1,0.19,0.07,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400127,YCCS - AUSTIN CAREER,5352 W CHICAGO Ave,Chicago,IL,60651,400127,"10, 11, 12",Charter,89,Level 1+,Not Applicable,0,0.97,0.03,0,0,0.99,0.1,0,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400131,YCCS - CAMPOS,2739 W DIVISION St,Chicago,IL,60622-285,,"10, 11, 12",Charter,154,Level 1,Not Applicable,0,0.17,0.79,0.02,0.01,0.94,0.23,0.07,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400128,YCCS - CCA ACADEMY,1231 S PULASKI Rd,Chicago,IL,60623,400128,"10, 11, 12",Charter,191,Level 1,Not Applicable,0,1,0.01,0,0,0.98,0.23,0,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400150,YCCS - CHATHAM,9035 S LANGLEY Ave,Chicago,IL,60619,400150,"10, 11, 12",Charter,195,Level 2,Not Applicable,0,0.99,0,0,0.01,0.97,0.1,0,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400129,YCCS - HOUSTON,7847 S JEFFERY Blvd,Chicago,IL,60649,400129,"10, 11, 12",Charter,147,Level 2+,Not Applicable,0,0.99,0.01,0,0,0.98,0.18,0,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400133,YCCS - INNOVATIONS,17 N STATE St,Chicago,IL,60602,,"10, 11, 12",Charter,332,Level 1,Not Applicable,0.01,0.87,0.1,0.02,0.01,0.93,0.21,0.01,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400135,YCCS - LATINO YOUTH,2001 S CALIFORNIA Ave,Chicago,IL,60608,400135,"10, 11, 12",Charter,158,Level 1,Not Applicable,0,0.07,0.92,0.01,0,1,0.17,0.1,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400124,YCCS - MCKINLEY,2920 S WABASH Ave,Chicago,IL,60616,400124,"10, 11, 12",Charter,200,Level 2+,Not Applicable,0,0.98,0.02,0,0,0.99,0.23,0,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400136,YCCS - OLIVE HARVEY,10001 S WOODLAWN Ave,Chicago,IL,60628,,"9, 10, 11, 12",Charter,106,Level 1,Not Applicable,0,0.93,0.07,0,0,0.92,0.12,0.02,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400123,YCCS - SCHOLASTIC ACHIEVEMENT,4651 W MADISON St,Chicago,IL,60644,,"10, 11, 12",Charter,206,Level 1,Not Applicable,0,0.98,0.02,0,0,0.95,0.18,0,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400139,YCCS - SULLIVAN,8164 S SOUTH CHICAGO Ave,Chicago,IL,60617,,"9, 10, 11, 12",Charter,345,Level 1+,Not Applicable,0,0.95,0.05,0,0.01,0.99,0.2,0,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400141,YCCS - TRUMAN,1145 W WILSON Ave,Chicago,IL,60640,,"10, 11, 12",Charter,142,Level 1,Not Applicable,0.05,0.3,0.52,0.09,0.03,0.86,0.13,0.12,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400142,YCCS - VIRTUAL,1900 W VAN BUREN St,Chicago,IL,60612,,"10, 11, 12",Charter,0,Inability to Rate,,,,,,,,,,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400143,YCCS - WEST TOWN,500 N SACRAMENTO Blvd,Chicago,IL,60612,,"9, 10, 11, 12",Charter,121,Level 1,Not Applicable,0,0.82,0.18,0,0,0.98,0.19,0.03,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400144,YCCS - WESTSIDE HOLISTIC,4909 W DIVISION St,Chicago,IL,60651,400144,"10, 11, 12",Charter,79,Level 1+,Not Applicable,0,0.82,0.18,0,0,1,0.17,0.01,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400145,YCCS - YOUTH CONNECTION,3424 S STATE St,Chicago,IL,60616,,"10, 11, 12",Charter,200,Level 2+,Not Applicable,0,0.92,0.06,0.01,0.02,0.96,0.2,0.01,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400130,YCCS - YOUTH DEVELOPMENT,7836 S UNION Ave,Chicago,IL,60620,,"10, 11, 12",Charter,141,Level 1,Not Applicable,0,0.98,0.01,0,0.01,0.97,0.19,0,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609748,YORK HS,2700 S CALIFORNIA Ave,Chicago,IL,60608,,"9, 10, 11, 12",Citywide-Option,218,Inability to Rate,Good Standing,0,0.74,0.24,0.01,0,1,0.22,0.05,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610235,YOUNG ES,1434 N PARKSIDE Ave,Chicago,IL,60651,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,882,Level 1,Good Standing,0,0.87,0.11,0,0.02,0.97,0.13,0.05,0.21,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609755,YOUNG HS,211 S LAFLIN St,Chicago,IL,60607,,"7, 8, 9, 10, 11, 12",Selective enrollment,2104,Level 1+,Good Standing,0.16,0.23,0.28,0.29,0.04,0.42,0.07,0.01,0.01,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400087,YOUNG WOMENS HS,2641 S CALUMET Ave,Chicago,IL,60616,,"8, 9, 10, 11, 12",Charter,237,Level 2+,Not Applicable,0,0.93,0.06,0.01,0,0.92,0.3,0,0.18,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609973,ZAPATA,2728 S KOSTNER Ave,Chicago,IL,60623,609973,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,828,Level 1+,Good Standing,0,0,1,0,0,0.97,0.15,0.49,0.15,
